Start Time, Stop Time, Src IP, Src Country, Src Port, Dst IP, Dst Country, Dst Port, Packets, Data bytes, Bytes, Arkime Node, Protocols, Tags, URI, Sender, Receiver, Subject, Filenames, Host, Alt Name, Channel, TCP Flag SYN, TCP Flag SYN-ACK
1768400309984,1768400309984,127.0.0.1,,26828,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26862,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26870,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26877,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26854,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26860,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26888,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26816,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26876,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26850,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26819,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26820,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26831,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26879,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26895,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26892,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26832,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26839,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26859,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26878,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26852,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26874,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26894,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26843,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26897,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26885,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26847,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26868,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26853,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26884,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26865,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26823,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26849,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26880,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26893,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26902,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26864,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26815,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26886,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26814,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26822,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26848,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26890,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26842,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26827,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26845,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26834,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26904,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26855,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26887,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26837,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26901,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26896,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26869,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26861,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309984,1768400309984,127.0.0.1,,26857,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26939,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26949,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26959,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26941,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26967,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26992,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26964,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26988,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26943,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26933,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26995,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26921,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26982,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26985,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26918,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26915,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26971,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26912,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26934,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26926,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26977,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26954,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26936,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26994,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26942,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26920,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26986,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26945,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26917,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26948,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26965,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26931,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26953,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26987,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26929,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26970,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26983,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26927,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26946,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26910,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26990,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26919,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
1768400309985,1768400309985,127.0.0.1,,26958,127.0.0.1,,80,3,0,184,victor-VMware-Virtual-Platform,"tcp",,,,,,,,,,1,1
